hex1_id,hex2_id,L1,L2,L3,L5,Mi1,Mi4,Mi9,C2,C3,Tm1,Tm2,Tm4,Tm9,Tm20,T1,x,y
16,19,36835,32371,102810,90895,35770.0,50790.0,61969.0,77616.0,47588.0,64069.0,49827.0,65218.0,123393.0,85109.0,43219.0,3,35
16,20,39197,40508,92589,92586,34356.0,49054.0,73224.0,74596.0,52071.0,38782.0,46339.0,66919.0,89889.0,89249.0,44813.0,4,36
16,21,41644,36390,106970,94609,35840.0,51004.0,69485.0,74491.0,57285.0,42883.0,45567.0,71528.0,85026.0,89897.0,41931.0,5,37
16,22,35382,35767,110219,91787,54087.0,86659.0,114193.0,77274.0,55272.0,49046.0,50075.0,78398.0,92521.0,146288.0,38142.0,6,38
16,23,34305,21294,106258,92267,36217.0,58378.0,76551.0,101339.0,54583.0,43962.0,72220.0,101029.0,92258.0,95716.0,43229.0,7,39
16,24,35258,34107,105654,103443,36452.0,57816.0,71177.0,88683.0,30690.0,44929.0,52062.0,68966.0,88475.0,97107.0,39981.0,8,40
16,25,36843,32000,107002,99290,40596.0,59310.0,65818.0,84168.0,55173.0,48906.0,55390.0,68694.0,101410.0,107322.0,43042.0,9,41
16,26,32149,30015,121808,105859,38529.0,56586.0,83474.0,95669.0,58200.0,44721.0,47613.0,82913.0,95322.0,103568.0,39829.0,10,42
16,27,30790,24080,81157,110542,39438.0,96816.0,103015.0,354532.0,57867.0,48097.0,51064.0,80754.0,105177.0,167945.0,40207.0,11,43
16,28,29716,24487,82329,115398,45322.0,108919.0,92956.0,97125.0,61635.0,80780.0,46755.0,120487.0,104419.0,110173.0,36841.0,12,44
16,29,29054,23348,90754,110535,39858.0,77269.0,81932.0,114644.0,67754.0,44450.0,64686.0,532716.0,110514.0,125766.0,39788.0,13,45
16,30,28750,24431,86405,131234,42714.0,75937.0,96926.0,168756.0,64268.0,79971.0,67079.0,74097.0,96953.0,113435.0,70852.0,14,46
16,31,28495,22820,80773,107063,43446.0,69160.0,99133.0,91853.0,49430.0,48204.0,56553.0,121977.0,102204.0,122918.0,36639.0,15,47
16,32,31039,24081,90857,104945,40908.0,74514.0,110787.0,96568.0,65191.0,52248.0,525661.0,121310.0,108617.0,122200.0,35211.0,16,48
16,33,23857,27991,56488,153665,53551.0,86256.0,138805.0,130707.0,60311.0,60107.0,80075.0,87624.0,130516.0,137196.0,40715.0,17,49
17,3,50695,52090,161461,110066,69060.0,80645.0,148605.0,120956.0,84361.0,84457.0,106680.0,,139720.0,,64156.0,-14,20
17,4,33337,32029,66280,84110,48247.0,59399.0,96590.0,122419.0,76842.0,59313.0,62661.0,,117661.0,106008.0,51991.0,-13,21
17,5,543535,23251,202837,86115,36208.0,526755.0,74123.0,93766.0,543538.0,53578.0,50455.0,70106.0,89059.0,81057.0,38453.0,-12,22
17,6,31699,21427,52858,101653,38711.0,43176.0,73444.0,115866.0,56222.0,48670.0,54609.0,64244.0,97359.0,81761.0,29778.0,-11,23
17,7,36380,21221,72934,112665,34739.0,37923.0,69703.0,96832.0,54790.0,45496.0,50951.0,63429.0,88811.0,88041.0,39744.0,-10,24
17,8,34061,27758,82985,107015,35882.0,41127.0,67357.0,83616.0,48772.0,48350.0,49364.0,63400.0,89138.0,86139.0,40322.0,-9,25
17,9,35818,34116,67904,97493,36814.0,52634.0,59817.0,83490.0,53491.0,45994.0,47487.0,71143.0,88410.0,79398.0,44013.0,-8,26
17,10,34563,33195,73600,102661,34977.0,43450.0,59970.0,100448.0,55434.0,49270.0,51170.0,59965.0,89429.0,82765.0,34553.0,-7,27
17,11,34503,31961,76186,102446,35113.0,45687.0,56850.0,77471.0,51484.0,48061.0,51493.0,62333.0,86195.0,79792.0,36937.0,-6,28
17,12,34863,32340,86030,115918,34404.0,45954.0,61682.0,76278.0,53378.0,39810.0,49078.0,64862.0,92820.0,85288.0,39466.0,-5,29
17,13,38512,31542,89130,99764,37294.0,39374.0,63203.0,77268.0,51169.0,43090.0,42464.0,63504.0,94423.0,85925.0,38889.0,-4,30
17,14,35996,33408,85465,97222,34171.0,37742.0,61192.0,79572.0,48105.0,45021.0,50173.0,63924.0,84896.0,85086.0,45293.0,-3,31
17,15,32697,30692,77079,97552,542412.0,38486.0,95096.0,75638.0,49111.0,42933.0,37469.0,63362.0,81327.0,80296.0,38391.0,-2,32
17,16,30903,29695,175788,94863,35428.0,41766.0,64984.0,78628.0,48580.0,43727.0,48187.0,97974.0,86786.0,96309.0,36079.0,-1,33
17,17,28661,27653,74750,88867,32893.0,43069.0,70150.0,109166.0,55677.0,42867.0,50331.0,103240.0,92755.0,87545.0,42743.0,0,34
17,18,30062,27848,103150,91284,34479.0,68773.0,64123.0,84291.0,55593.0,51642.0,48002.0,66173.0,88149.0,88074.0,34891.0,1,35
17,19,34326,33971,100235,91267,51122.0,50831.0,64903.0,88835.0,52625.0,60699.0,47387.0,66243.0,89422.0,87368.0,69831.0,2,36
17,20,39519,38209,119068,90019,34057.0,45965.0,61492.0,78890.0,48835.0,40998.0,46017.0,65766.0,88934.0,82363.0,38105.0,3,37
17,21,37862,36860,119794,93924,35498.0,46087.0,65222.0,78934.0,50777.0,40488.0,50889.0,65908.0,94011.0,90585.0,93418.0,4,38
17,22,38434,38646,107190,101738,35017.0,53255.0,65068.0,95562.0,58237.0,63297.0,67734.0,94807.0,95666.0,87916.0,42564.0,5,39
17,23,39910,40354,115800,95066,34862.0,56505.0,109393.0,83110.0,53577.0,44048.0,69305.0,74177.0,93845.0,150498.0,41818.0,6,40
17,24,41437,39714,126587,103453,35602.0,57422.0,120529.0,80060.0,64481.0,74073.0,46807.0,74562.0,102919.0,152315.0,49257.0,7,41
17,25,37910,38825,117778,110176,35712.0,66990.0,77355.0,96228.0,57135.0,24579.0,51685.0,71594.0,525840.0,107536.0,45202.0,8,42
17,26,37286,35093,111132,104052,39629.0,68744.0,75268.0,89402.0,62799.0,44306.0,52357.0,78170.0,93975.0,116514.0,31924.0,9,43
17,27,32112,28974,87657,110645,43978.0,83332.0,82874.0,106390.0,62931.0,47173.0,56765.0,82246.0,97893.0,90148.0,39114.0,10,44
17,28,32028,24501,87341,96554,41613.0,74778.0,105348.0,106501.0,49332.0,51572.0,52894.0,77450.0,112532.0,111989.0,36668.0,11,45
17,29,29256,24421,92134,107112,44700.0,75722.0,99900.0,106128.0,57635.0,78141.0,62197.0,93758.0,105353.0,127221.0,40868.0,12,46
17,30,31732,24547,84835,120115,39870.0,81717.0,90778.0,103523.0,55028.0,45224.0,54356.0,86915.0,108050.0,115518.0,40865.0,13,47
17,31,28717,22821,87717,120980,44552.0,74361.0,88144.0,96768.0,62315.0,50847.0,60712.0,77816.0,105288.0,154110.0,40634.0,14,48
17,32,22013,25130,78023,105633,41145.0,75051.0,106640.0,83815.0,65214.0,49935.0,54132.0,75992.0,107539.0,117946.0,38328.0,15,49
17,33,25475,22973,24289,121322,46272.0,66192.0,103290.0,116818.0,56060.0,51627.0,63933.0,84072.0,115678.0,126709.0,548391.0,16,50
17,34,26596,33792,90119,146576,73045.0,100322.0,145189.0,131935.0,65969.0,72823.0,89190.0,,134327.0,138630.0,52859.0,17,51
18,4,74193,47154,149753,90190,69957.0,72028.0,156611.0,211815.0,96944.0,94729.0,98702.0,75205.0,145258.0,117236.0,67481.0,-14,22
18,5,27940,25807,250067,69832,44342.0,49647.0,88425.0,103009.0,69591.0,57138.0,56306.0,73107.0,96169.0,79142.0,40347.0,-13,23
18,6,23372,22854,42755,112296,39274.0,46416.0,76485.0,99126.0,59870.0,52874.0,46279.0,66716.0,96828.0,85722.0,33703.0,-12,24
18,7,28242,20092,90743,92621,35161.0,41155.0,66144.0,79753.0,49849.0,43530.0,44780.0,61683.0,83545.0,79680.0,36674.0,-11,25
18,8,34235,29268,79961,100044,38682.0,38042.0,71249.0,80373.0,54340.0,47518.0,47584.0,62357.0,89023.0,83692.0,35252.0,-10,26
18,9,38339,31857,80880,105501,33483.0,37627.0,69021.0,145183.0,53438.0,42707.0,46450.0,69799.0,83686.0,78787.0,38644.0,-9,27
18,10,37002,31389,72737,98420,34329.0,44730.0,60194.0,72807.0,59243.0,47577.0,49708.0,80643.0,81301.0,74795.0,35995.0,-8,28
18,11,33895,34033,73250,97119,34606.0,48458.0,52324.0,77052.0,51796.0,43098.0,46392.0,70461.0,87665.0,82325.0,36294.0,-7,29
18,12,36897,33508,83453,103748,37088.0,71211.0,58319.0,71146.0,57054.0,44019.0,46151.0,63195.0,131756.0,83000.0,36557.0,-6,30
18,13,33466,33351,71813,94942,35890.0,61055.0,55972.0,89906.0,46289.0,42155.0,65070.0,101001.0,70245.0,75459.0,82501.0,-5,31
18,14,32938,31991,84509,98387,33017.0,43851.0,55620.0,71071.0,48161.0,54438.0,71086.0,64577.0,91014.0,121664.0,39502.0,-4,32
18,15,31984,29114,75041,94685,34296.0,42728.0,51749.0,71680.0,46227.0,47999.0,53740.0,93568.0,87504.0,80982.0,37968.0,-3,33
18,16,32559,27768,70940,94664,55101.0,40162.0,61808.0,71772.0,48258.0,41059.0,44883.0,96022.0,86371.0,86076.0,34173.0,-2,34
18,17,35194,31620,68828,96222,37948.0,49609.0,59784.0,74153.0,50223.0,71715.0,75794.0,67559.0,95604.0,83011.0,38634.0,-1,35
18,18,33181,26067,84014,97213,56564.0,46510.0,59797.0,81571.0,52170.0,68716.0,68811.0,69015.0,91443.0,84330.0,38586.0,0,36
18,19,30811,29762,91700,99832,36252.0,47874.0,67916.0,74218.0,47498.0,40719.0,48997.0,101099.0,92954.0,89053.0,68991.0,1,37
18,20,34268,31354,108105,93010,53065.0,52617.0,70528.0,78868.0,46978.0,41907.0,51089.0,107834.0,94529.0,137490.0,107599.0,2,38
18,21,35804,38210,110124,99335,34849.0,45857.0,73568.0,81805.0,49500.0,65702.0,53887.0,71514.0,91766.0,90480.0,39203.0,3,39
18,22,40101,39278,120734,101882,42119.0,56281.0,70314.0,80983.0,52797.0,42133.0,47106.0,70997.0,100935.0,91401.0,102433.0,4,40
18,23,41854,43647,132465,107929,34369.0,59585.0,85204.0,94453.0,57216.0,61274.0,49885.0,65035.0,100512.0,145548.0,45878.0,5,41
18,24,42863,41821,165049,105798,37599.0,54834.0,90878.0,81055.0,52281.0,64006.0,52527.0,63688.0,101765.0,59984.0,44221.0,6,42
18,25,41669,36962,119607,97207,38133.0,55220.0,84580.0,86260.0,57421.0,68375.0,52470.0,71739.0,102126.0,156636.0,41940.0,7,43
18,26,39301,36580,117724,124407,525839.0,57691.0,144688.0,108426.0,58220.0,78009.0,74039.0,83257.0,88880.0,106492.0,43529.0,8,44
18,27,38433,35287,103155,111471,39651.0,93533.0,68497.0,82156.0,59433.0,49601.0,59164.0,75706.0,100489.0,112643.0,46812.0,9,45
18,28,28953,26157,80930,113521,43414.0,74210.0,86479.0,101810.0,62402.0,49720.0,60048.0,80275.0,98949.0,107079.0,43729.0,10,46
18,29,30733,24236,86866,100531,36369.0,75447.0,102753.0,103385.0,56687.0,55766.0,62512.0,84169.0,118025.0,114259.0,42208.0,11,47
18,30,29933,25280,93814,119369,40958.0,129386.0,102052.0,94390.0,62442.0,51475.0,66126.0,123677.0,124326.0,129570.0,39334.0,12,48
18,31,29247,25033,79981,124775,41206.0,73857.0,98997.0,107277.0,58252.0,49931.0,53668.0,80291.0,115512.0,134727.0,36483.0,13,49
18,31,29247,25033,79981,124775,41206.0,73857.0,98997.0,107277.0,58252.0,49931.0,53668.0,81311.0,115512.0,134727.0,36483.0,13,49
18,32,29708,19056,84387,109463,40922.0,86872.0,86595.0,103547.0,59172.0,51662.0,59287.0,76575.0,103333.0,116095.0,36246.0,14,50
18,33,26550,20655,82450,102494,46290.0,88027.0,106766.0,91572.0,64043.0,51700.0,56846.0,75985.0,103008.0,137486.0,37109.0,15,51
18,34,24429,26395,95278,85158,53100.0,103893.0,118368.0,152870.0,59435.0,58045.0,69944.0,99874.0,114154.0,136080.0,45635.0,16,52
19,4,49097,68327,96933,103013,81793.0,,163304.0,112805.0,85432.0,104475.0,120349.0,,,,68434.0,-15,23
19,5,32694,37350,67723,62182,52199.0,53563.0,116575.0,91656.0,84679.0,71373.0,85792.0,72852.0,131466.0,,46627.0,-14,24
19,6,26336,22731,46222,110162,39295.0,48892.0,77566.0,83695.0,49835.0,52915.0,53293.0,62232.0,95531.0,82683.0,33533.0,-13,25
19,7,34923,23064,68515,92553,37208.0,42916.0,78085.0,88106.0,53516.0,46789.0,49968.0,,89319.0,77684.0,37318.0,-12,26
19,8,34631,28360,86381,99633,35885.0,37827.0,76583.0,103256.0,52800.0,44391.0,48654.0,60914.0,90715.0,82285.0,36301.0,-11,27
19,9,34425,31208,69707,96001,36126.0,39524.0,70179.0,98787.0,51063.0,46456.0,52761.0,70704.0,86652.0,83524.0,35872.0,-10,28
19,10,38815,29754,79261,104133,38519.0,43193.0,67707.0,87136.0,50742.0,47586.0,45057.0,67801.0,94434.0,82199.0,34505.0,-9,29
19,11,35877,31794,70508,97062,35260.0,45353.0,52369.0,82989.0,52659.0,43601.0,48012.0,104356.0,83060.0,73677.0,57323.0,-8,30
19,12,31545,29909,68867,94586,57239.0,45341.0,55307.0,95833.0,49779.0,41566.0,47719.0,57287.0,79501.0,115454.0,36973.0,-7,31
19,13,37496,28047,71884,100091,33091.0,44862.0,85401.0,90021.0,49851.0,67667.0,48259.0,66593.0,87520.0,65470.0,36497.0,-6,32
19,14,33022,539495,74897,101551,41668.0,62803.0,60469.0,77561.0,48469.0,43860.0,64605.0,62116.0,81831.0,129671.0,81194.0,-5,33
19,15,31037,27681,73903,93549,35234.0,22317.0,86923.0,71667.0,49001.0,46168.0,28076.0,103111.0,90133.0,81071.0,168089.0,-4,34
19,16,29696,27808,76388,99184,34300.0,68363.0,49541.0,67493.0,50329.0,45691.0,146416.0,66930.0,90991.0,119791.0,35755.0,-3,35
19,17,34929,29184,99203,91079,33446.0,62730.0,70969.0,78453.0,52844.0,68753.0,73470.0,105460.0,139750.0,132641.0,37023.0,-2,36
19,18,32600,28572,86029,90553,34189.0,57363.0,63139.0,88560.0,52097.0,41816.0,70910.0,71372.0,135846.0,138326.0,76675.0,-1,37
19,19,33704,29681,82753,98446,33907.0,51740.0,100829.0,78290.0,51034.0,41322.0,79854.0,68081.0,92010.0,83738.0,36798.0,0,38
19,20,36365,36807,113138,94702,35405.0,88452.0,65868.0,79733.0,50407.0,45783.0,50571.0,77520.0,147208.0,103786.0,37898.0,1,39
19,21,38366,39087,114687,95756,33462.0,52496.0,72226.0,332251.0,52421.0,44028.0,51445.0,64999.0,148573.0,92003.0,39715.0,2,40
19,22,36579,39093,118803,124977,55976.0,554352.0,102927.0,109293.0,54838.0,72022.0,55158.0,109289.0,98585.0,92607.0,543532.0,3,41
19,23,39495,46516,177269,103462,41809.0,52675.0,72544.0,91942.0,54816.0,46501.0,50527.0,74790.0,62130.0,97026.0,43653.0,4,42
19,24,44303,44668,152681,120360,36994.0,553913.0,76883.0,86196.0,61890.0,47774.0,53361.0,74955.0,94248.0,72718.0,104272.0,5,43
19,25,46641,44425,140628,110421,40854.0,84986.0,73201.0,90173.0,57812.0,46598.0,71123.0,76823.0,106936.0,113837.0,42234.0,6,44
19,26,40436,44414,197329,111962,40832.0,60171.0,86140.0,108196.0,55325.0,71057.0,55085.0,86412.0,164253.0,121493.0,52180.0,7,45
19,27,41490,36157,126157,111945,40219.0,99369.0,98954.0,107458.0,57650.0,51277.0,57457.0,83249.0,156860.0,114772.0,41774.0,8,46
19,28,36542,31617,112483,107226,41804.0,68544.0,81602.0,90808.0,58313.0,48092.0,62331.0,91610.0,101187.0,123012.0,41372.0,9,47
19,29,32326,26857,87531,106538,57349.0,74475.0,100346.0,93355.0,63686.0,54190.0,63986.0,87800.0,112188.0,119788.0,78250.0,10,48
19,30,31814,27563,103064,103995,46481.0,104773.0,102032.0,84865.0,55356.0,53010.0,63579.0,81012.0,114808.0,120101.0,40384.0,11,49
19,31,29790,25241,92419,100437,41069.0,124627.0,95715.0,87997.0,55569.0,53389.0,60106.0,78771.0,122525.0,126951.0,40498.0,12,50
19,32,18251,23110,149329,120939,46333.0,91699.0,93800.0,99419.0,69178.0,50114.0,53047.0,92089.0,103974.0,119606.0,38615.0,13,51
19,33,20790,22743,37180,103214,46531.0,81317.0,108428.0,104938.0,55337.0,54125.0,54582.0,83037.0,108562.0,124395.0,234532.0,14,52
19,34,20630,18852,50372,107555,51279.0,85394.0,110565.0,109147.0,52830.0,56285.0,64031.0,96164.0,98460.0,144261.0,41530.0,15,53
19,35,34342,27343,75218,127933,65734.0,108645.0,122758.0,177714.0,71465.0,67140.0,93645.0,,186845.0,143053.0,45037.0,16,54
20,5,43583,49742,91719,195344,81824.0,78634.0,156230.0,118758.0,81887.0,85235.0,98516.0,127337.0,139876.0,123551.0,54571.0,-15,25
20,6,29259,50762,234472,79959,51051.0,52378.0,97685.0,96310.0,74615.0,58929.0,62500.0,76235.0,111037.0,93379.0,37646.0,-14,26
20,7,27154,24137,66388,93727,69542.0,40855.0,80133.0,102127.0,50944.0,47604.0,51402.0,67036.0,90707.0,78202.0,36819.0,-13,27
20,8,30815,22775,72712,89433,37095.0,46053.0,71456.0,76701.0,55156.0,48461.0,48191.0,67473.0,95902.0,75397.0,63308.0,-12,28
20,9,26900,30359,531384,92140,32800.0,36627.0,66902.0,74252.0,52011.0,42644.0,47092.0,62725.0,88659.0,82213.0,35069.0,-11,29
20,10,32712,29664,75586,85294,33930.0,40174.0,64391.0,85639.0,59092.0,66116.0,49514.0,67673.0,87196.0,78982.0,34037.0,-10,30
20,11,34186,27406,67531,86531,34272.0,36097.0,58232.0,100252.0,49462.0,42035.0,44262.0,57910.0,83753.0,73299.0,55737.0,-9,31
20,12,28762,27693,54544,115136,33326.0,51647.0,56248.0,84857.0,48250.0,40611.0,50651.0,61037.0,125993.0,121948.0,65003.0,-8,32
20,13,27687,26906,58932,85807,35235.0,46229.0,55966.0,77407.0,45705.0,43269.0,48130.0,61887.0,86232.0,78265.0,34158.0,-7,33
20,14,29026,27104,62397,95341,30997.0,44099.0,58917.0,89058.0,50276.0,41813.0,47457.0,72381.0,82003.0,75317.0,68107.0,-6,34
20,15,29431,25387,58598,92557,31848.0,45822.0,61764.0,86879.0,53804.0,76410.0,46588.0,68190.0,92650.0,80593.0,34074.0,-5,35
20,16,23772,29331,75625,94437,35100.0,44545.0,58100.0,92974.0,51918.0,43709.0,49917.0,108489.0,93130.0,79036.0,36648.0,-4,36
20,17,33412,29000,80386,91148,58862.0,43024.0,65863.0,76179.0,56701.0,71350.0,71452.0,67129.0,97108.0,80947.0,34985.0,-3,37
20,18,34233,31346,84794,92451,59397.0,542384.0,93495.0,81391.0,52130.0,44772.0,80623.0,103052.0,96240.0,87591.0,36230.0,-2,38
20,19,38186,34672,89449,105781,35836.0,84394.0,71700.0,80772.0,49223.0,75309.0,49273.0,66836.0,106590.0,87650.0,58194.0,-1,39
20,20,37117,33112,101292,106195,37000.0,82598.0,72364.0,79780.0,50013.0,47158.0,25995.0,104511.0,93630.0,90572.0,38273.0,0,40
20,21,35021,30879,102805,99831,65671.0,80132.0,73406.0,120382.0,52213.0,46027.0,76020.0,105399.0,150312.0,88492.0,36194.0,1,41
20,22,39841,39955,130867,105747,36540.0,93940.0,75099.0,85058.0,50106.0,44965.0,80156.0,69632.0,152028.0,94924.0,41076.0,2,42
20,23,37542,35970,109299,101611,34933.0,59179.0,77579.0,85468.0,57510.0,44578.0,55217.0,71809.0,96778.0,108615.0,42537.0,3,43
20,24,44106,51108,134282,122543,72279.0,92389.0,123463.0,96770.0,66972.0,52480.0,58026.0,77984.0,108989.0,158604.0,50014.0,4,44
20,25,47723,49973,137892,111354,41545.0,65317.0,92184.0,55757.0,60628.0,49368.0,55292.0,72015.0,108583.0,117534.0,47582.0,5,45
20,26,47788,43359,144484,107951,39505.0,69785.0,86447.0,118814.0,60427.0,48735.0,52873.0,111896.0,103408.0,133200.0,50814.0,6,46
20,27,45299,47508,121730,108888,48286.0,101628.0,86435.0,92637.0,57860.0,59318.0,57988.0,77141.0,113308.0,111048.0,46377.0,7,47
20,28,43568,30117,102933,121811,67408.0,62788.0,103181.0,133983.0,66508.0,50838.0,62615.0,83437.0,106716.0,168624.0,87367.0,8,48
20,29,34857,26022,103110,108356,44438.0,66858.0,114341.0,91147.0,61038.0,54060.0,55571.0,91495.0,109183.0,132559.0,39759.0,9,49
20,30,31377,26904,95719,111285,46123.0,78127.0,145597.0,100256.0,69184.0,50488.0,61455.0,84526.0,111639.0,123652.0,36066.0,10,50
20,31,31344,26500,89197,93915,42070.0,82031.0,104197.0,90910.0,58448.0,52433.0,60918.0,88990.0,106665.0,121342.0,41548.0,11,51
20,32,23481,24201,68602,99442,42693.0,77240.0,97020.0,111952.0,57606.0,51214.0,63711.0,79718.0,113794.0,125623.0,39440.0,12,52
20,33,18284,25545,49783,104308,43142.0,78976.0,101699.0,85589.0,53340.0,54553.0,63541.0,92802.0,114042.0,116107.0,36278.0,13,53
20,34,24916,23974,45196,110181,45502.0,80215.0,117120.0,84702.0,58064.0,54420.0,68777.0,96024.0,105017.0,136530.0,38490.0,14,54
20,35,37583,28567,97316,118198,55357.0,87037.0,131072.0,161060.0,75187.0,63085.0,81938.0,94826.0,126941.0,136978.0,50038.0,15,55
21,6,42977,64810,286595,122546,71962.0,78081.0,142646.0,,77293.0,88952.0,90483.0,,131830.0,147104.0,47845.0,-15,27
21,6,42977,64810,286595,122546,71962.0,78081.0,142646.0,,77293.0,88952.0,90483.0,,131830.0,144930.0,47845.0,-15,27
21,7,43731,46730,57654,76408,48748.0,54728.0,108671.0,100887.0,68418.0,62363.0,63105.0,77376.0,113474.0,95129.0,46756.0,-14,28
21,8,26152,24124,74758,96792,36858.0,42749.0,75257.0,104650.0,53386.0,44685.0,50978.0,64035.0,85236.0,85307.0,40479.0,-13,29
21,9,33542,28221,34501,99538,33740.0,39686.0,69940.0,81052.0,57186.0,43831.0,52767.0,63410.0,91034.0,83160.0,37168.0,-12,30
21,10,33814,23300,66748,84209,34234.0,38375.0,63936.0,106165.0,49396.0,41531.0,48611.0,62659.0,88850.0,124836.0,35151.0,-11,31
21,11,32489,18927,60412,93502,33918.0,38531.0,61551.0,76337.0,52487.0,42501.0,47079.0,62773.0,84478.0,71291.0,30980.0,-10,32
21,12,30138,26433,55512,87981,33614.0,47263.0,67225.0,84802.0,45203.0,38714.0,45061.0,95176.0,80142.0,70829.0,33172.0,-9,33
21,13,26411,26298,50834,90001,63468.0,48227.0,56624.0,77144.0,48010.0,45474.0,42983.0,93168.0,81734.0,77181.0,33751.0,-8,34
21,14,29078,24887,57710,84853,34142.0,49488.0,65526.0,79133.0,56616.0,41412.0,52677.0,62283.0,87208.0,79542.0,34034.0,-7,35
21,15,29460,26703,67134,93539,33216.0,45666.0,59693.0,94730.0,454696.0,41286.0,45468.0,66014.0,93923.0,80393.0,33652.0,-6,36
21,16,33154,28385,74268,93261,35888.0,44989.0,59571.0,75965.0,53706.0,44437.0,51069.0,108741.0,91392.0,81249.0,39545.0,-5,37
21,17,34549,29802,81679,98518,35845.0,49735.0,71025.0,75405.0,59885.0,43636.0,71578.0,64660.0,93271.0,148847.0,39103.0,-4,38
21,18,35156,33635,86910,89018,36446.0,47942.0,101923.0,92925.0,59722.0,71790.0,78825.0,102586.0,147382.0,92151.0,41269.0,-3,39
21,19,36786,33600,96857,104424,34045.0,87110.0,70870.0,89980.0,54272.0,44686.0,89305.0,110703.0,91732.0,90974.0,57402.0,-2,40
21,20,33205,31705,94021,101297,63420.0,81086.0,69911.0,75846.0,53388.0,76630.0,82168.0,108268.0,100329.0,150741.0,69098.0,-1,41
21,21,31467,23321,155884,110751,39158.0,53586.0,75234.0,113290.0,52598.0,42585.0,554467.0,69293.0,146566.0,109193.0,72878.0,0,42
21,22,35091,28550,113168,95258,36533.0,54416.0,107238.0,81234.0,54840.0,81903.0,50681.0,115504.0,96016.0,163113.0,70023.0,1,43
21,23,42960,43622,120612,108353,67113.0,62427.0,76536.0,89701.0,59160.0,77958.0,80428.0,112206.0,159628.0,160913.0,48678.0,2,44
21,24,25745,45688,137157,113893,37853.0,65713.0,86262.0,92177.0,57961.0,74196.0,60775.0,77600.0,160978.0,107956.0,48884.0,3,45
21,25,42830,44204,138371,118302,40944.0,95456.0,88052.0,102456.0,61170.0,52715.0,63146.0,79853.0,107832.0,116041.0,48440.0,4,46
21,26,43943,43711,134202,117414,42675.0,531880.0,558992.0,89470.0,62516.0,73740.0,57167.0,76687.0,97703.0,109839.0,48003.0,5,47
21,27,44807,42369,142034,112247,41522.0,67797.0,144471.0,118290.0,62416.0,50864.0,89939.0,74811.0,110012.0,120964.0,47640.0,6,48
21,28,41332,38497,122131,126218,40400.0,82687.0,96283.0,109861.0,62150.0,53202.0,61434.0,85499.0,110537.0,128250.0,47702.0,7,49
21,29,36632,31423,105151,97759,46784.0,75610.0,97846.0,122002.0,59271.0,50053.0,64413.0,84422.0,111177.0,119543.0,39991.0,8,50
21,30,31102,27573,548344,132375,42052.0,72120.0,93778.0,101042.0,59424.0,54513.0,61618.0,77097.0,115228.0,117404.0,22423.0,9,51
21,31,33511,26840,87227,115991,44869.0,65075.0,94677.0,110714.0,61490.0,56558.0,61188.0,81162.0,115162.0,125534.0,39980.0,10,52
21,32,262249,27650,79352,104867,45794.0,76613.0,113789.0,90344.0,65673.0,49218.0,65801.0,86323.0,115628.0,130512.0,51747.0,11,53
21,33,31539,19839,92348,108768,43045.0,77516.0,101385.0,103253.0,60803.0,55908.0,62579.0,88727.0,119049.0,134423.0,38680.0,12,54
21,34,31557,26969,91550,115119,48828.0,70113.0,101622.0,89168.0,62886.0,61620.0,62789.0,76623.0,104820.0,135752.0,37629.0,13,55
21,35,27606,529926,95115,103669,47314.0,80503.0,111158.0,105314.0,70009.0,51355.0,63207.0,86294.0,108639.0,134262.0,542243.0,14,56
21,36,901806,38734,43309,136448,56896.0,100369.0,128312.0,148997.0,76865.0,74012.0,83430.0,119259.0,133921.0,195636.0,52050.0,15,57
22,7,52066,57990,132118,101249,68667.0,73929.0,135672.0,162798.0,66241.0,76661.0,94150.0,,139075.0,128887.0,57951.0,-15,29
22,8,45849,26496,183599,137648,46715.0,48807.0,93393.0,94835.0,68256.0,56465.0,62021.0,73890.0,114854.0,136413.0,42164.0,-14,30
22,9,31473,27988,72739,99804,36222.0,49921.0,72286.0,107125.0,57112.0,48484.0,52250.0,65362.0,99514.0,76353.0,37031.0,-13,31
22,10,32295,25365,72317,90383,34419.0,43461.0,66838.0,85178.0,50883.0,42931.0,44752.0,63917.0,86617.0,81329.0,29694.0,-12,32
22,11,29159,26000,63849,93295,35777.0,42218.0,57306.0,85894.0,49331.0,71603.0,47767.0,61391.0,89933.0,78789.0,98735.0,-11,33
22,12,25596,25717,46999,83139,58224.0,44646.0,52900.0,63134.0,50032.0,45654.0,45638.0,,83954.0,71634.0,35412.0,-10,34
22,13,30861,25234,47646,85831,37138.0,41341.0,56599.0,77428.0,52707.0,44487.0,52239.0,100671.0,84918.0,81852.0,74677.0,-9,35
22,14,27831,26781,60773,97979,35416.0,52486.0,60285.0,83340.0,57444.0,43968.0,52361.0,70269.0,92884.0,81578.0,74697.0,-8,36
22,15,32928,26487,79334,106462,57398.0,48217.0,61776.0,67205.0,57723.0,40410.0,46694.0,65352.0,94975.0,81091.0,59406.0,-7,37
22,16,31940,29411,70221,93209,34867.0,47397.0,59344.0,76866.0,52134.0,45257.0,48353.0,99885.0,89309.0,133582.0,34885.0,-6,38
22,17,36028,34431,79215,101186,35806.0,52729.0,63756.0,81116.0,56611.0,42064.0,47489.0,59944.0,99235.0,129137.0,71421.0,-5,39
